Gene_Symbol,ES3
C20orf96,-0.658850729
ESRRG,-0.930505462
NCOR2,-0.25453206
ARL9,-0.850188534
PRPF40A,1.388895966
GDAP2,0.297068825
TCEAL3,1.565874297
ANAPC7,0.98817842
TPK1,-0.677972777
SLC6A9,-0.357935665
AFAP1,1.147058833
NACA,3.717753842
HIST1H3C,-0.716662884
C1orf186,-0.864967459
MYO18A,-0.819087098
SPTSSB,-0.770355982
C17orf59,-0.501703006
MAN2A2,0.293397138
MME,-0.908143134
CACNA1H,-0.212484883
LINC00610,-0.709885629
SULF2,-0.237019338
HBG2,-0.932462449
PFN3,-0.759117345
PLXNB2,0.305409198
OR5AC2,-0.898591409
AJAP1,-0.869722161
XRCC2,-0.619683072
MYO6,-0.500122933
MKL1,-0.606504493
HDAC2,-0.129340447
ZNF782,-0.671904341
SLC22A25,-0.837393289
ZNF846,-0.912431199
MMP1,-0.677631512
ADH1B,-0.856885828
UGT2B15,-0.864100765
TCF4,1.092624287
WNK3,0.090253398
ACN9,1.172027824
HRH1,-0.894541768
RABL6,0.575426528
ZNF136,-0.577585967
ZKSCAN5,-0.252347225
ZNF502,0.599272722
TRAPPC4,0.170419336
TTC30B,-0.431259456
SLC30A10,-0.866926345
TECPR2,-0.539167118
TLR7,-0.890488885
ZFP62,0.909950697
ERI2,-0.205442993
TOMM7,3.315957171
HSH2D,-0.767807874
ZNF33B,-0.346690967
ZNF512B,0.035723487
AMZ2,1.85965296
ZNF431,-0.137043444
FAM150A,-0.873713838
NF1,-0.506833042
VKORC1L1,0.360765897
ZNF418,-0.490719017
DAPK1,-0.415261005
LCE1B,-0.785303241
HLA-DQA1,-0.833814717
COL27A1,-0.697552302
GM2A,-0.489482251
HIST1H2AI,-0.947753459
CLPSL2,-0.965438326
S100A2,-0.393153681
POU3F4,-0.822737433
OR14A16,-0.859933093
CD47,0.98798856
OR52K1,-0.961171959
TLE1,0.995616371
MAML3,-0.55007663
HIST1H2AG,-0.627002789
STRN3,0.917056348
ZNF239,0.98416587
SPINK14,-0.859391819
SPRR2B,-0.916637706
CTBP1-AS1,-0.394361723
CHRNG,-0.770956603
ZSCAN16,0.572463998
MVB12B,-0.504423957
C6orf106,0.361867976
OR11G2,-0.929230107
ADA,1.079542463
ARID5A,-0.621363422
PATE2,-0.746586709
PPTC7,1.323999991
KRT39,-0.845592843
RGPD4,-0.794281121
NHLRC2,-0.432888213
ZFP28,-0.810764361
KIAA1211L,-0.828660177
SCN8A,-0.806236305
LAMB3,0.652469695
HIST3H2BB,-0.84465838
C5orf48,-0.965626264
KPNA5,-0.19900525
ARHGEF12,-0.148038252
HCAR1,-0.916310268
ZNF252P,-0.663220731
PDLIM7,-0.756712441
FLNA,1.730159563
TMEM26,-0.91457338
SRGAP1,-0.756347539
NOP9,-0.348527251
OR2T4,-0.766740234
SLC39A10,-0.215863531
CASP4,-0.152932703
AP2A1,-0.5360127
PCDHB16,0.028008437
HIST1H3E,-0.709614244
ZNF585A,0.525127015
FUT11,-0.926496261
ANXA4,0.757703592
LAGE3,0.321605388
WDR5B,0.086735413
FAM163B,-0.835498937
METTL9,1.482985206
ZNF138,-0.508270944
ZNF429,0.35594957
ZNF470,-0.601050429
SERTAD1,0.109507193
ZNF100,0.089353447
ZNF398,0.132597971
ZSCAN25,-0.204582084
ANXA6,1.370476762
ZNF441,0.155675869
GMFB,0.934265947
SIGLEC15,-0.870014938
ZNF420,0.264908694
ZNF763,-0.958804339
ZMYM1,0.17160358
DTHD1,-0.943039905
HIST1H4C,3.690237441
MAFG,0.538542155
ARRDC1,-0.166889517
KIAA1671,-0.142488765
KRT35,-1.009521415
IGF2R,2.631263111
LCE1C,-0.773124406
NPSR1-AS1,-0.786431747
GAL3ST4,-0.178105003
DYNC1H1,1.972814809
SLC6A17,-0.650747435
PCBP2,1.125652993
SLC25A29,0.414517173
PGAP1,-0.557839506
SRC,-0.224504942
ZNF679,-0.881533553
ZNF682,-0.22753425
OR8B8,-0.980526126
ZNF772,-0.532657405
ZNF257,-0.902922127
PCNXL3,-0.322138996
ADAM32,-0.680667985
ACSL5,-0.819653511
LRRC8B,-0.311533572
ABCB8,-0.534351163
HIST1H3J,-0.843209151
SND1,1.899943638
ZNF785,-0.35668914
NEK5,-0.926085423
PSMD12,1.367045387
GPR123,0.047297944
PIWIL2,-0.521978459
C20orf112,-0.144120192
C9orf169,-0.524479284
SLC22A4,-0.610170182
ZSCAN5B,-0.888342476
ENTPD4,0.155621848
C1D,0.317049263
TBC1D9B,-0.226741669
OR1J2,-0.810045704
SLC2A7,-0.92654133
FAM110D,-0.612258666
SERPINA1,-0.927165651
LINC00336,-0.607128128
KANK2,-0.323409821
C6orf141,0.37342591
OR8D2,-0.845378294
GTF2E2,2.244671205
IL27,-0.872131505
GUCA2A,-0.847784366
RAD54B,1.182820804
ZNF165,-0.285578898
SYNGAP1,-0.956128967
FITM2,-0.748929405
BLM,0.800048795
ZNF720,-0.759570153
DDI2,-0.76405397
SVIL,0.779264171
C17orf102,-0.697605166
TRIM33,1.870080571
LRP10,-0.333379887
PELI1,-0.239850225
ZNF833P,-0.73898008
ZNF655,0.862573051
MRPL21,2.404806474
LYPD2,-0.651154325
UAP1L1,-0.350210393
FBXL22,-0.63760592
ZNF786,0.34809547
ZNF517,-0.694078135
S100A7L2,-0.885250966
ZNF675,-0.843214633
SLC22A5,-0.365007547
OR8S1,-1.042169019
DACT3,-0.621224067
ADARB1,-0.186860359
ZNF860,-0.952693947
HTT,0.285423565
OR6N1,-0.786754843
C5AR1,-0.798594916
DIO3,-0.817702938
CYP2B6,-0.712878753
HIST1H3D,0.310322714
DCHS2,-0.83652452
VEPH1,-0.786054385
FABP12,-0.923524447
OR51D1,-0.794757202
IPP,0.492656526
OPALIN,-0.767327112
OR13G1,-0.855586975
MAP3K5,-0.641644642
OGDHL,-0.321045201
CYP2F1,-0.646682084
GSTK1,-0.483648199
HNRNPAB,2.948140986
STMN3,1.27492181
HIST1H2BH,-0.792506579
PDGFA,-0.689203515
GYPE,-0.582305334
COL13A1,-0.567930106
PCDHB11,-0.88956208
ZNF628,-0.701830841
GALP,-0.68886478
SLC2A10,-0.81295749
ZNF665,-0.691907896
RPF2,2.124999024
LINC00477,-1.064484204
SLC28A3,-0.874118624
FAM177B,-0.855179364
MIB2,0.335338588
OR6Y1,-0.878563697
MYO5A,0.191428183
C5orf56,-0.72076788
GZMM,-0.530138392
ATG7,-0.196996971
SIPA1L1,0.784453562
TTC30A,-0.486967483
SSPO,-0.57727978
ELANE,-0.838860024
RAB40C,-0.499596728
PIGN,0.063319105
COL4A6,-0.846065983
ZNF624,-0.15505165
HHLA3,-0.567280274
TOPORS,1.107126708
BCO2,-0.637045876
KCNMB2,-0.87672596
ENTPD6,-0.308646971
DMBX1,-0.732834967
OR11L1,-0.693559244
ENPP1,0.01401422
C13orf35,-0.613011277
CCDC154,-0.60413669
FAR1,0.944643398
C5orf42,-0.192532815
ZNF841,-0.666921697
MFAP5,-0.869879517
MYH6,-0.563184395
VN1R5,-0.633955388
ZNF615,-0.661867095
CXorf40A,-0.08704885
CDC42SE1,0.415195119
MPEG1,-0.782493222
DPP4,-0.686982418
SERPINB13,-0.947838681
PDCD1LG2,-0.799010437
ZNF433,-0.177455287
CCER1,-0.878936535
DNAH10,1.338506953
SLC22A24,-0.764843526
KRTAP26-1,-0.855746904
SPTAN1,-0.244972936
NMB,-0.665917789
HIST1H2BE,-0.892927326
ZNF595,-0.51814319
PARVA,-0.296525809
KLHL14,-0.834933779
OR6C74,-0.903990093
FAM114A1,-0.014674405
RPE,1.001775315
ZNF460,-0.834684383
CR1L,-0.956167018
HSPB9,-0.871333384
PHF2,0.328042079
RPS26,0.262579696
C14orf178,-0.928709696
SCGB1D4,-0.711694366
PSAP,2.59850377
S100A10,-0.326039089
WDR96,-0.907901144
LHFPL5,-0.878483484
RPL37A,0.128242892
CFD,0.781144961
C9orf173,-0.71381809
MAP1LC3C,-0.803765442
MCMBP,1.340756222
EME2,-0.591733546
KLHDC1,-0.337992746
ZNF81,-0.87706594
TAF13,-0.202635602
ZNF780A,-0.448634028
ATAD3A,0.888110403
OR5B17,-0.73680641
OR52M1,-0.751826678
FAM118B,1.319220223
ZNF461,-0.355530734
SLC9A8,-0.335342342
C4orf22,-0.837039193
HIST4H4,-0.789950484
CYP2A13,-0.785061977
ZNF181,0.994551062
HIST1H2BF,-0.734370458
SLC22A20,-0.876222484
OR8G1,-0.642424475
FAM212B,-0.761580326
ZNF44,-0.698781887
GPAA1,0.46050133
ADAMTSL2,-0.759319985
SGTB,1.081001868
ZNF790,-0.794512079
PRB3,-0.847609385
FAM49A,1.092449683
MYO1C,0.348302907
NKIRAS1,0.876020268
OR1S2,-0.823742915
UGT2B17,-1.028067788
MEIG1,-0.779549748
SLC22A12,-0.72509822
KIF13B,-0.660544441
NRAP,-0.744762714
ADH5,2.228966287
SLC22A6,-0.897950148
HIST1H2BK,2.591911921
TEAD4,0.773132785
SPG7,0.138675641
HIST1H4K,-0.736004748
HRNR,-0.858795321
HES5,-0.869319823
ZNF677,-0.670203774
ERO1L,0.073203326
ZNF823,-0.329479051
ZNF311,0.031757948
ZNF347,-0.471060973
PLCG2,0.350606318
ZNF71,0.522143882
AADACL2,-0.896666192
S100A6,-0.360180028
DNM3,-0.678200462
ZNF121,0.794154566
MPZL1,0.31345661
VPS13A,-0.647754847
MBP,-0.860679344
AKAP17A,-0.425257917
ELOVL2,0.502138237
C1orf122,2.631841219
SNHG12,2.431361399
PCDH20,-0.378416153
CLEC9A,-0.842542025
KEL,-0.813787735
NOL8,1.35700226
IRAK4,-0.166568324
CCDC151,-0.588908672
DLGAP2,-0.751076368
MRPL42,1.834481746
ZNF335,0.461470322
ZNF560,-1.001927244
TUBA3C,-0.814602974
RPS4X,-0.46211412
ZNF273,-0.267925096
ZNF84,1.674433016
MAK16,2.180394549
ZNF667,0.33026815
AVPR1B,-0.874523319
SIRPA,0.975221135
DSCR8,-0.785761518
GRK6,-0.25234719
PRIM1,1.44994829
05-Mar,1.890534524
AKR1B10,-0.87949953
SULT1C4,-0.942992883
ZBTB14,-0.303176142
KRTAP9-9,-0.937661242
CD2AP,-0.613863278
NUP62CL,-0.544576113
SFI1,-0.366297107
TMPRSS11F,-0.795864737
ZNF649,-0.157271102
ADH4,-0.890492235
OR2T6,-0.661361626
ZNF248,-0.561998521
CHSY3,-0.921167688
TOR4A,-0.455794639
LPAR1,0.088292898
MB,-0.768667747
HIBCH,1.111208861
ZNF544,0.594807216
TMEM229B,-0.907905492
SOWAHC,0.998461822
ZNF770,1.846708334
HMGN5,-0.084383971
MIER1,-0.158430211
MAN1A2,0.238374238
SVIP,0.525196842
ZNF251,1.01882246
DDRGK1,1.816929991
FAM47C,-0.867141562
TFDP1,0.87284252
CLEC4C,-0.859691049
ZNF607,0.117047757
BPIFA1,-0.640065034
ZNF334,0.502273809
SZT2,-0.426153037
SULT1C2,-0.881109716
RPS6KL1,-0.549749102
CACNA1E,-0.928658148
QRICH1,1.037548708
MLLT4-AS1,-0.813452723
CSF2RA,-0.909844461
DDX42,1.192130746
SLC29A3,-0.243392697
STYX,0.808454187
UBL5,2.184333379
HELZ,0.650073395
TMEM116,0.513771597
KRTAP4-5,-0.862792317
UCKL1,0.850339133
OR5B21,-0.866372938
NUP210P1,-0.883162399
CARD11,-0.592033533
ZNF485,-0.501316785
SDAD1,0.381383655
ZKSCAN8,-0.836103886
FAM109A,-0.597627134
HIST1H4F,-0.836630107
HYLS1,0.544474069
MYL4,-0.808492889
HIST1H4I,-0.878149852
ZNF442,-0.847818221
ZNF813,-0.742181275
HOXC4,1.323738978
DCAF12L2,-0.033041667
PIM3,1.40073196
ASNA1,1.316935364
ASPH,-0.036966887
HIST1H3A,-0.945935638
SPRED2,-0.30396231
WWP2,-0.405124466
HIST1H2AL,-0.818132791
GFPT1,1.816816014
UVRAG,-0.363185368
KRTAP13-1,-0.973870697
ZNF26,0.118592643
TMEM207,-0.87737431
ITSN2,0.090494453
NTRK1,-0.967964335
MGEA5,1.138215512
MT1F,1.323926613
ZNF69,-0.716926276
TXNRD1,0.84449352
NRARP,-0.530828299
ZNF583,-0.234211371
KRTAP4-1,-0.744050698
ZNF568,-0.650573376
ZXDB,-0.286395842
ZNF480,-0.72352574
ZNF587,-0.091272003
TPM2,0.056924109
FLVCR1-AS1,-0.167787645
RTP2,-0.857737238
ZNF280B,-0.068810518
SH3BGRL2,0.194371623
ZNF808,-0.708691667
ANKRD35,-0.807402457
B3GNT6,-0.710564804
YTHDF2,1.565722041
NBR2,0.219471587
TMA16,-0.214385124
HLA-DRB5,-1.010284606
ATL1,-0.45916895
CNGA1,-0.88610561
MAFK,-0.640477477
HIST1H4E,-0.267846193
C1orf228,-0.800040689
ZNF43,-0.495165063
GPN1,1.344680342
PLN,-0.883914913
PABPC1P2,-0.72870752
C2CD4A,-0.868331733
ZNF28,-0.692109039
ITGBL1,-0.871946942
ZNF511,1.143308876
ZNF627,1.69144588
KCNRG,-0.772482949
WDHD1,-0.794059798
ZNF789,0.765500745
HIST1H4L,-0.96075411
CTNND1,-0.363701603
SLC34A3,-0.440233322
RD3,-0.818960183
SPANXC,-0.553895323
SH2D1B,-0.847263646
ARC,-0.423344177
NUDT16,-0.4969308
TLK1,0.437942571
LRBA,0.091149781
C3orf35,-0.844686527
ZNF536,-0.571706206
MMP17,-0.731679791
OR2M2,-0.8988851
BAZ1A,1.725625155
AKR1C4,-0.771300412
COPS8,1.65148602
CCDC69,-0.72164777
MDM4,0.772171281
RYR2,-0.474950667
ZNF534,-0.986742467
KLHL9,0.853002346
FAM3D,-0.899998151
NCOA6,2.110300981
STK39,-0.55207306
TAT,-0.897930291
OR8B4,-0.99692841
CALM1,2.043251821
LPA,-0.845086303
FAM19A2,-0.062055673
TTC37,1.951824537
TUSC1,1.298151321
MAGEA1,-0.970296719
PAPSS2,-0.613911708
C3orf27,-0.800605504
SLC9A6,0.93048024
FAN1,0.842054519
ABCA4,-0.735680256
EIF1AY,-0.399603516
IPO9,0.575326563
GPX6,-0.679750965
CEP290,-0.279091337
C1orf85,0.519903297
FAM179B,0.029240513
DLL1,-0.833146759
ECI2,0.699479331
UNC13B,-0.248210308
C19orf45,-0.821387675
LDB1,-0.026679403
PPP1R14C,-0.901440854
CTR9,1.857905178
SMOC1,-0.86779111
F5,-0.855511906
MSRB1,0.920632751
LRRTM3,-0.88130284
ZNF652,0.232047231
SMURF1,-0.351838836
GPATCH3,0.168968288
CDC42BPB,0.753208366
PLXNB3,-0.852845278
GLT25D2,0.033767617
EPS8L3,-0.941726063
EGFL6,-0.78320386
SYCP1,-0.269959043
APCDD1L,-0.702706369
RCSD1,-0.817748559
RASSF9,-0.674858324
FAM169A,0.423069567
ZNF830,0.523030877
GRIN3A,-0.744226522
MUC2,-0.782742673
CNOT7,2.157712412
TMEM184B,0.133582867
MTOR,0.347910047
SCAMP5,-0.32310156
ZNF521,-0.50387035
ALPK2,-0.565892572
FAM5B,-0.879056532
MAGEB3,-0.866372938
LRIG2,-0.147749569
PNP,0.777957537
PAX9,-0.488297736
LRRC10,-0.854726016
GK,-0.502300158
FOXJ3,2.159824754
ZNF358,-0.588939398
SFT2D1,2.406927502
CD247,-0.757168691
GRM3,-0.909462665
CHAMP1,1.358068269
INPP5F,-0.410577354
ARHGAP11A,-0.377058343
SUCNR1,-1.042932476
UBE2J1,1.170068144
GJC2,-0.362166474
OPA1,0.716468169
DENND4B,0.713064378
RYR3,-0.94653064
ZNF277,0.823041633
DUSP27,-0.731699637
ARHGEF15,-0.846044071
TOX,-0.925071281
CD3E,-0.917255642
RUSC2,-0.466204654
C1orf68,-0.653415125
FICD,0.102721157
OSTC,2.510198609
R3HDM4,0.922227212
TSEN15,1.481395225
LTN1,0.458348074
RUNDC1,-0.514464726
CCDC152,0.200419893
C9orf96,-0.726412659
GRK5,-0.135423404
TYW1,1.159669442
DCAF12,0.019774661
OR5D13,-1.006647047
SFMBT2,-0.636975678
ASB12,-0.784720983
PNMA5,-0.83756588
ITPRIPL1,-0.845399259
MT-ND4,3.671205787
SMC5,0.093242924
MT-ND1,2.682154598
DCAF12L1,-0.810753821
PRMT6,0.791348436
SHISA4,0.211694104
CAPZA2,2.111357909
TOP1,2.554058583
PRC1,0.419478177
BHLHB9,0.728194761
MAP3K3,-0.339425582
L1CAM,0.35634642
SREBF2,0.559120499
C1orf174,0.881162933
POU3F3,-0.684674485
RASGEF1A,-0.816774397
C9orf114,-0.579298036
DZIP3,-0.279245531
KIAA0753,-0.122967597
DCLRE1A,0.597636323
ATG9A,0.020476342
CSAG1,-0.85451832
APRT,2.132850909
TBKBP1,-0.377461524
MAGEE1,-0.138281796
CCDC167,1.427128799
MT-CO3,3.686279749
SOWAHA,-0.718699212
L3MBTL3,0.089513144
DMD,-0.826370383
MFAP3L,-0.875821162
NAGA,-0.186278833
SMG5,0.455522072
KIAA1279,1.019310512
TGM2,-0.894944639
PJA2,1.101105686
RORB,-0.696439577
SGMS1,-0.257419369
OR10R2,-0.787708285
OR10Z1,-0.934570151
INF2,-0.512957795
OR2W5,-0.874655082
EFCAB2,-0.41133122
COX20,0.453184974
C1orf95,-0.888868073
TCP10,-0.887628521
CAPN8,-0.780824811
TATDN3,0.637266075
CR1,-0.90831808
RAET1G,-0.845074972
C1orf53,1.135803115
SAMD5,-0.482260731
LINC00272,-1.001340918
TEDDM1,-0.734304125
ECT2L,-0.89560514
METTL11B,-0.682439615
FCGR3A,-0.941366867
TMEM244,-0.908175099
OR6K3,-0.955857702
SPRN,-0.522387061
FAM229B,0.794605325
FANK1,-0.521054938
LOR,-0.890850962
LELP1,-0.998945
KPRP,-0.60906833
FAM24A,-0.47960516
DDO,-0.902406671
CCDC162P,-0.981767094
C1orf138,-0.753079465
PPAPDC1A,-0.792594899
HIST1H3H,-0.602198195
PNLIPRP3,-1.004249342
HSD3B1,-0.784078313
HSD3B2,-0.843730766
RBM20,-0.825513263
RIPPLY2,-1.003659873
CHIAP2,-0.840409308
GDI1,0.270048515
PCMTD2,0.55894644
SOX18,0.139900126
OOEP,-0.729852272
KHDC3L,-0.974781937
DPPA5,-0.670545193
C1orf146,-0.877949836
HSP90B3P,-0.886603914
SPANXN1,-0.97541132
SPANXN2,-1.062492732
CXorf66,-0.716411323
SAMD13,0.45530414
FAM127B,2.465770048
CCDC160,-0.841503185
C1orf141,-0.899573909
EFCAB7,0.866670607
DEFB110,-0.970141954
LDLRAD1,-0.672378952
C9orf37,0.323339482
ZYG11A,-0.731366585
LCN8,-0.521783444
C1orf185,-1.021506241
GLT6D1,-0.883527057
IFIT1B,-0.926847471
CXorf61,-0.773959002
LIPN,-0.93277338
LIPK,-0.761277904
LIPJ,-0.629067795
LRIT2,-0.875183306
LRRC73,-0.842437862
TCEAL5,-0.182529261
TCEAL6,-0.8153292
INPP5B,-0.600746842
TDRG1,-0.860262799
NEU4,-0.398388776
MAFB,2.561345446
TRAF3IP1,0.427850721
CHIC1,-0.776329527
GIGYF2,0.432538587
C2orf72,-0.839363292
RUFY2,-0.226555143
NHSL2,-0.915811927
GGTA1P,-0.884074079
PHACTR4,1.38824313
CLPSL1,-0.91454869
LINC00474,-0.966256968
ZDHHC18,-0.070203724
C10orf128,-0.651294576
CXorf65,-0.816275607
LRRC37A5P,-0.902114072
PPYR1,-0.857740121
GPRIN2,-0.86003592
SYT15,-0.952050976
TMEM57,0.884375156
GDF5OS,-0.785169572
ZDBF2,0.429689178
GGNBP1,-0.874488
TXNDC8,-0.902640849
AWAT1,-0.916822491
DAXX,0.969642345
BMPR2,1.165789623
TCEA3,0.165471681
PFDN6,1.800919267
RING1,1.166197417
HSD17B8,1.122895273
RXRB,0.082924547
OXLD1,0.192748151
OR13C3,-0.854683867
COL11A2,-0.784173132
HLA-DOA,-0.829831111
BRD2,1.582021281
COL5A2,-0.205827992
PSMB8,-0.320691195
SPIN3,-0.681186916
TMEM235,-0.744888096
PAGE3,-0.914115774
HLA-DRA,-0.852890898
BTNL2,-0.688576904
COL15A1,-0.708562492
C6orf10,-0.861948992
TMEM225,-0.579046706
NOTCH4,-0.693782218
PBX2,0.463492746
AGER,-0.586526938
RNF5,-0.870516529
AGPAT1,-0.349271958
DFNB59,-0.222889895
PRRT1,-0.610279762
FKBPL,0.248101088
MRPL38,0.5798646
SMIM5,-0.730181216
ERICH2,1.438581359
SP5,-0.723782395
STK19,-0.934118035
CD300LD,-0.724614508
BTBD17,0.003256279
DOM3Z,0.839514094
SKIV2L,-0.602997924
C9orf129,-0.70485811
NELFE,2.479056174
NXPE2,-0.744298611
SPANXN5,-0.940552218
ZBTB12,-0.642263253
EHMT2,0.70738473
LAYN,-0.186208657
SLC44A4,-0.777425558
NEU1,1.310160305
C6orf48,3.032179598
HSPA1B,0.634372535
HSPA1A,1.291460081
HSPA1L,-0.509323118
LSM2,2.424664326
VARS,-0.037851537
VWA7,-0.80777134
CASP12,-0.919129594
MBD5,-0.244997764
CSHL1,-0.992998402
C6orf25,-0.884887607
LY6G6C,-0.793563133
LY6G5C,-0.807864593
GPANK1,0.647643546
C6orf47,0.161059201
FAM155A,-0.586106698
APOM,-0.2547714
C9orf170,-0.832925459
BAG6,1.940836024
DGKK,-0.924246826
PRRC2A,-0.301665417
AIF1,0.150406008
NCR3,-0.773879871
LST1,-0.622600162
NFKBIL1,0.76185423
MCCD1,-0.671135952
ZNF814,-0.8166241
MICB,-0.74103054
AADACL4,-0.633314177
ZNF551,-0.621959564
ZNF805,0.12130002
HLA-C,-0.650400726
POU5F1,-0.993175378
CCHCR1,0.616661053
PSORS1C2,-0.699158745
CDSN,-0.78923768
PSORS1C1,-0.763954509
C6orf15,-0.913869414
MUC21,-0.893962517
DEFB121,-0.870478245
DHX16,0.685560241
C6orf136,0.981154564
MRPS18B,1.370288149
PPP1R10,0.888307338
KRTAP5-11,-0.777008693
KRTAP5-10,-0.886551559
ABCF1,1.760140526
PRR3,0.79652852
DDR1,0.096814342
GNL1,-0.742151519
HLA-E,0.435314646
DPRX,-0.836773523
ZNF468,-0.484281129
TRIM15,-0.976976408
ZNF616,-0.041263018
FOXB2,-0.877739973
TRIM10,-0.8077145
TRIM40,-0.611385278
TRIM31,-0.921598014
RNF39,-0.715118859
PPP1R11,1.344655254
ZNRD1-AS1,0.301767035
PTCHD2,-0.733954397
HCG9,-0.731539238
GNB2L1,3.922693936
HLA-G,-0.752309163
TBC1D8,0.518339729
NMS,-0.648928556
HLA-F,-0.803488097
ZFP57,-0.558617627
ASPDH,-0.786470558
MOG,-0.928651091
OR2H2,-0.746790567
C5orf60,-0.839403412
C9orf57,-0.944763514
IL31,-0.805625323
AKT1S1,-0.429769761
FAM153C,-0.619137122
GABBR1,-0.074345564
C10orf114,-0.500423243
MAS1L,-0.821158134
OR2H1,-0.83836317
OR14J1,-0.779939492
OR2J2,-0.914939354
OR2J3,-0.746524892
OR2B3,-0.915673469
OR2W1,-0.955307406
SPDYC,-0.951391454
C9orf135,-0.764426997
TRIM27,1.312488569
C10orf112,-0.559698779
RANBP17,-0.705201209
REG1P,-0.822459463
ZNF204P,0.579171839
TTC25,-0.141438471
MROH6,-0.496286145
ATXN2,1.051662572
PNMAL2,-0.901680189
TCTN1,0.439576207
FAM216A,0.415497246
ZBTB48,0.533084471
IGFL2,-0.691123302
IGFL4,-0.862600021
KRTAP9-3,-0.759866936
KRTAP4-8,-0.997456279
GPR20,-0.896210565
KRT40,-0.681293783
KRT25,0.45654265
MZT1,1.640021344
SPINK9,-0.936953943
ZNF155,-0.53555383
C11orf83,0.788081289
FBXO48,-0.812245244
GRXCR2,-0.694036562
FAM221B,-0.876981121
CD177,-0.799595514
PSG5,-0.882368826
ZNF425,0.488481173
LRRC10B,-0.353017011
FBXO47,-0.995180275
C12orf73,-0.661254898
PCDHGA1,-0.899898106
PCDHA1,-0.89506056
TRIM13,0.522187421
C19orf69,-0.845909296
MS4A13,-0.938269003
PRSS1,-0.895688863
SPIRE2,-0.495204874
AARD,-0.847228784
PABPN1L,-0.864888418
OR5G5P,-0.796390662
OR5D16,-0.785196867
OR5L2,-0.90363261
PKHD1L1,-0.927375266
SLFN12L,-0.856312877
CLLU1OS,-0.871704261
SLC35B4,0.846578847
SYCE1L,-0.356053109
CXorf30,-0.697903507
FAM71F2,-0.83399748
CCNI2,-0.999486324
TMEM240,-0.461490035
HSP90AA4P,-1.059477177
FAM205A,-0.864782264
CDKL4,-0.807295893
TMEM88B,-0.738241434
ACCSL,-0.839985412
C4orf47,-0.404136585
TRIQK,1.074654139
SDHAF1,0.337552232
ARID3C,-0.931232208
PSENEN,1.409816703
C7orf66,-0.908041043
LINC00654,-0.967962707
FABP9,-0.742591384
ZBTB10,-0.455529449
C4orf46,0.556557154
SCGB2B2,-0.66359685
LGR4,-0.82577254
VIT,-0.802952057
E2F4,-0.298127492
PDE7A,0.13212939
TMEM170B,1.062229677
MUC12,-0.972093247
CTXN3,-0.865131705
SNX2,2.115491469
NT5M,0.361720317
SARNP,1.112074864
OR6C68,-0.853562154
OR6C65,-0.895249332
OR6C3,-0.853729066
OR6C1,-0.980506721
GPR56,-0.65329231
IPO7,1.807493825
TECPR1,0.563702155
MT1H,-0.915017073
SLCO6A1,-0.88027219
MT1A,-0.697855641
C15orf59,-0.52832249
MT1M,-1.033159925
CFI,-0.636677006
SAMD9,-0.623737696
KRT6A,-0.935828399
CNEP1R1,0.081572946
EXOC3L4,-0.809602546
KRTAP12-3,-0.751296779
KRTAP10-7,-0.633200283
ATP6AP1L,-0.289202812
CCDC85C,0.009951649
OR52A4,-0.890417046
OR52J3,-1.035853843
C2CD4B,-0.734654018
RGL3,-0.780191452
NAP1L4,1.179213858
HMGN1,3.052827845
DENND6B,-0.480314717
LCMT1,1.539912015
MFSD2B,-0.40792709
CDPF1,0.067729513
HTN3,-0.901959758
LIN52,0.302463885
ARSH,-0.93796839
ACOT6,-0.618708806
SMIM11,0.202935641
TECRL,-0.953204813
DPF3,-0.830798223
MANSC4,-0.657364312
ADARB2-AS1,-0.821022548
LYRM5,0.190129461
C17orf107,0.248740312
ITSN1,-0.558134698
ITPRIPL2,-0.431854539
DENND1C,-0.701585306
CRLF2,-0.967725686
C5orf51,-0.102434012
GAGE1,-0.933821463
ARRDC5,-0.875905302
CYS1,-0.890738206
PPAPDC2,0.320553848
C16orf96,-0.76818604
GMNC,-0.986622828
TTC23L,-0.87032509
CLEC6A,-0.947820015
C22orf42,-0.991178697
NANOGNB,-0.847818221
C1QTNF9B,-0.88986286
KRTAP5-6,-0.936410523
KRTAP5-2,-0.739242807
KRTAP5-1,-0.79974658
DEFB134,-1.043724644
DEFB135,-0.840576862
DEFB136,-0.770220002
C1RL-AS1,-0.818306936
ONECUT3,-0.87629521
CEMP1,-0.913906981
OLIG2,-0.789791774
C21orf62,-0.828390216
RNPS1,2.0525762
HSP90AB2P,-0.714980182
HSP90AA5P,-0.935861526
NYNRIN,0.227006972
DNAJC19,0.786847002
IFITM5,-0.621085783
C18orf62,-0.725151246
DOK6,-0.699803231
HN1L,0.280472677
IGLL3P,-0.867854153
TMEM211,-0.56794337
SERPINB11,-1.069799161
SERPINB4,-0.951048436
SERPINB5,-0.777013054
KRTAP20-3,-0.642357074
KRTAP20-4,-0.617727594
KRTAP22-2,-0.847385115
KRTAP27-1,-0.854583055
HERC2P9,-0.50430062
HBM,-0.858142745
TCEB3B,-0.767026606
ATP10A,-0.855436821
ANKUB1,-0.964154442
TSSK2,-0.884655106
PRR23A,-1.019314274
C3orf72,-0.710006433
HCP5,-0.855153505
HLA-H,-0.744728387
COL6A6,-0.883809891
H1FX-AS1,-0.873927501
RAB12,0.831673939
LRRC30,-0.829788576
